trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,dropoff_type,shape_dist_traveled
SIR-FA2017-SI017-Sunday-00_003600_SI..S03R,00:39:00,00:39:00,S30S,2,,0,0,
BSP19SUPP-G033-Saturday-55_003900_G..S14R,00:40:00,00:40:00,G24S,2,,0,0,
BSP19SUPP-G049-Weekday-32_003900_G..S14R,00:40:00,00:40:00,G24S,2,,0,0,
ASP19GEN-2042-Saturday-00_003900_2..S08R,00:40:30,00:40:30,204S,2,,0,0,
ASP19GEN-2097-Weekday-00_003900_2..S08R,00:40:30,00:40:30,204S,2,,0,0,
BSP19GEN-A051-Sunday-00_004000_A..N43R,00:41:00,00:41:00,A64N,2,,0,0,
BSP19GEN-A044-Saturday-00_004000_A..N43R,00:41:00,00:41:00,A64N,2,,0,0,
BSP19GEN-A083-Weekday-00_004000_A..N43R,00:41:00,00:41:00,A64N,2,,0,0,
ASP19GEN-6030-Sunday-00_003950_6..S01R,00:42:00,00:42:00,602S,2,,0,0,
BSP19GEN-FS011-Saturday-00_004000_FS.S01R,00:42:00,00:42:00,S03S,2,,0,0,
BSP19GEN-FS011-Weekday-00_004000_FS.S01R,00:42:00,00:42:00,S03S,2,,0,0,
ASP19GEN-6033-Saturday-00_003950_6..S01R,00:42:00,00:42:00,602S,2,,0,0,
ASP19GEN-6086-Weekday-00_003950_6..S01R,00:42:00,00:42:00,602S,2,,0,0,
BSP19GEN-FS012-Sunday-00_004000_FS.S01R,00:42:00,00:42:00,S03S,2,,0,0,
ASP19GEN-7025-Sunday-00_004000_7..S97R,00:42:30,00:42:30,702S,2,,0,0,
ASP19GEN-7023-Saturday-00_004000_7..S97R,00:42:30,00:42:30,702S,2,,0,0,
BSP19SUPP-L022-Saturday-99_004100_L..N01X006,00:42:30,00:42:30,L28N,2,,0,0,
BSP19SUPP-L045-Wednesday-173_004100_L..N01X004,00:42:30,00:42:30,L28N,2,,0,0,
BSP19SUPP-L022-Sunday-99_004100_L..N01X004,00:42:30,00:42:30,L28N,2,,0,0,
ASP19SUPP-7059-Weekday-20_004000_7..S97R,00:42:30,00:42:30,702S,2,,0,0,
BSP19GEN-H039-Weekday-00_004100_H..N21R,00:43:00,00:43:00,H14N,2,,0,0,
BSP19GEN-H024-Saturday-00_004150_H..N21R,00:43:30,00:43:30,H14N,2,,0,0,
BSP19GEN-H024-Sunday-00_004150_H..N21R,00:43:30,00:43:30,H14N,2,,0,0,
ASP19GEN-2048-Sunday-00_004250_2..S08R,00:44:00,00:44:00,204S,2,,0,0,
ASP19GEN-5106-Weekday-00_004200_5..S32R,00:44:00,00:44:00,502S,2,,0,0,
ASP19GEN-5043-Saturday-00_004200_5..S32R,00:44:00,00:44:00,502S,2,,0,0,
ASP19GEN-5048-Sunday-00_004200_5..S32R,00:44:00,00:44:00,502S,2,,0,0,
ASP19GEN-3041-Sunday-00_004300_3..S42R,00:44:30,00:44:30,302S,2,,0,0,
BSP19GEN-H024-Saturday-00_003900_H..S21R,00:44:30,00:44:30,H12S,2,,0,0,
ASP19GEN-3086-Weekday-00_004250_3..S42R,00:44:30,00:44:30,302S,2,,0,0,
ASP19GEN-3039-Saturday-00_004300_3..S42R,00:44:30,00:44:30,302S,2,,0,0,
BSP19GEN-H039-Weekday-00_003900_H..S21R,00:44:30,00:44:30,H12S,2,,0,0,
BSP19GEN-D037-Saturday-00_004400_D..S05R,00:46:00,00:48:00,D03S,2,,0,0,
BSP19GEN-D040-Sunday-00_004400_D..S05R,00:46:00,00:48:00,D03S,2,,0,0,
BSP19GEN-D077-Weekday-00_004400_D..S05R,00:46:00,00:48:00,D03S,2,,0,0,
BSP19GEN-M086-Weekday-00_004400_M..N30R,00:46:00,00:46:00,M04N,2,,0,0,
ASP19GEN-5048-Sunday-00_004300_5..N32R,00:46:30,00:46:30,505N,2,,0,0,
ASP19GEN-5106-Weekday-00_004300_5..N32R,00:46:30,00:46:30,505N,2,,0,0,
ASP19GEN-5043-Saturday-00_004300_5..N32R,00:46:30,00:46:30,505N,2,,0,0,
BSP19GEN-Q023-Sunday-00_004500_Q..S19R,00:47:00,00:47:00,Q04S,2,,0,0,
ASP19GEN-1087-Weekday-00_004550_1..S03R,00:47:00,00:47:00,103S,2,,0,0,
BSP19GEN-Q021-Saturday-00_004500_Q..S19R,00:47:00,00:47:00,Q04S,2,,0,0,
BSP19GEN-Q062-Weekday-00_004500_Q..S19R,00:47:00,00:47:00,Q04S,2,,0,0,
BSP19GEN-M086-Weekday-00_004500_M..S30R,00:47:30,00:47:30,M10S,2,,0,0,
ASP19GEN-1038-Saturday-00_004600_1..S03R,00:47:30,00:47:30,103S,2,,0,0,
ASP19GEN-1037-Sunday-00_004600_1..S03R,00:47:30,00:47:30,103S,2,,0,0,
BSP19SUPP-M023-Sunday-26_004700_M..S60R,00:49:00,00:49:00,Q04S,2,,0,0,
BSP19SUPP-M024-Saturday-25_004700_M..S60R,00:49:00,00:49:00,Q04S,2,,0,0,
BSP19GEN-J032-Saturday-00_004850_J..S12R,00:49:30,00:49:30,G06S,2,,0,0,
BSP19GEN-J032-Sunday-00_004850_J..S12R,00:49:30,00:49:30,G06S,2,,0,0,
BSP19GEN-J052-Weekday-00_004850_J..S12R,00:49:30,00:49:30,G06S,2,,0,0,
BSP19GEN-F048-Sunday-00_004900_F..S69R,00:50:30,00:50:30,F02S,2,,0,0,
ASP19GEN-3039-Saturday-00_004700_3..N42R,00:50:30,00:50:30,123N,2,,0,0,
ASP19GEN-3041-Sunday-00_004700_3..N42R,00:50:30,00:50:30,123N,2,,0,0,
BSP19GEN-F044-Saturday-00_004900_F..S69R,00:50:30,00:50:30,F02S,2,,0,0,
BSP19GEN-A051-Sunday-00_004950_A..S74R,00:51:00,00:51:00,A03S,2,,0,0,
BSP19GEN-A083-Weekday-00_004950_A..S74R,00:51:00,00:51:00,A03S,2,,0,0,
BSP19GEN-A044-Saturday-00_004950_A..S74R,00:51:00,00:51:00,A03S,2,,0,0,
ASP19GEN-3086-Weekday-00_004700_3..N42R,00:51:00,00:51:00,123N,2,,0,0,
BSP19SUPP-F072-Weekday-153_004950_F..S69R,00:51:00,00:51:00,F02S,2,,0,0,
BSP19GEN-N057-Sunday-00_005050_N..S20R,00:52:00,00:52:00,R03S,2,,0,0,
BSP19GEN-N054-Saturday-00_005050_N..S20R,00:52:00,00:52:00,R03S,2,,0,0,
BSP19GEN-N091-Weekday-00_005050_N..S20R,00:52:00,00:52:00,R03S,2,,0,0,
BSP19GEN-FS012-Sunday-00_004950_FS.N01R,00:52:30,00:52:30,S04N,2,,0,0,
BSP19SUPP-L022-Sunday-99_005100_L..N01X043,00:52:30,00:52:30,L28N,2,,0,0,
BSP19GEN-FS011-Weekday-00_004950_FS.N01R,00:52:30,00:52:30,S04N,2,,0,0,
BSP19GEN-FS011-Saturday-00_004950_FS.N01R,00:52:30,00:52:30,S04N,2,,0,0,
BSP19SUPP-L022-Saturday-99_005100_L..N01X043,00:52:30,00:52:30,L28N,2,,0,0,
BSP19SUPP-L045-Wednesday-173_005100_L..N01X043,00:52:30,00:52:30,L28N,2,,0,0,
BSP19GEN-E071-Weekday-00_005250_E..S04R,00:54:00,00:54:00,G06S,2,,0,0,
BSP19SUPP-G049-Weekday-32_005400_G..S14R,00:55:00,00:55:00,G24S,2,,0,0,
BSP19GEN-E044-Sunday-00_005350_E..S04R,00:55:00,00:55:00,G06S,2,,0,0,
BSP19SUPP-G033-Saturday-55_005400_G..S14R,00:55:00,00:55:00,G24S,2,,0,0,
BSP19SUPP-G034-Sunday-56_005400_G..S16R,00:55:00,00:55:00,G24S,2,,0,0,
BSP19GEN-E039-Saturday-00_005350_E..S04R,00:55:00,00:55:00,G06S,2,,0,0,
BSP19GEN-H024-Sunday-00_005000_H..S21R,00:55:30,00:55:30,H12S,2,,0,0,
ASP19GEN-4043-Saturday-00_005400_4..S13R,00:56:00,00:56:00,402S,2,,0,0,
ASP19GEN-4049-Sunday-00_005400_4..S13R,00:56:00,00:56:00,402S,2,,0,0,
BSP19SUPP-L022-Sunday-99_005550_L..S01R,00:57:00,00:57:00,L02S,2,,0,0,
ASP19GEN-4097-Weekday-00_005500_4..S13R,00:57:00,00:57:00,402S,2,,0,0,
BSP19SUPP-L022-Saturday-99_005550_L..S01R,00:57:00,00:57:00,L02S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_005550_L..S01R,00:57:00,00:57:00,L02S,2,,0,0,
BSP19GEN-H024-Sunday-00_005650_H..N21R,00:58:30,00:58:30,H14N,2,,0,0,
BSP19GEN-R050-Saturday-00_005500_R..S27R,00:58:30,00:58:30,R28S,2,,0,0,
BSP19GEN-R087-Weekday-00_005500_R..S27R,00:58:30,00:58:30,R28S,2,,0,0,
BSP19GEN-R049-Sunday-00_005500_R..S27R,00:58:30,00:58:30,R28S,2,,0,0,
BSP19SUPP-M023-Sunday-26_005800_M..S60R,01:00:00,01:00:00,Q04S,2,,0,0,
BSP19SUPP-M024-Saturday-25_005800_M..S60R,01:00:00,01:00:00,Q04S,2,,0,0,
ASP19GEN-2097-Weekday-00_005900_2..S08R,01:00:30,01:00:30,204S,2,,0,0,
ASP19GEN-2042-Saturday-00_005900_2..S08R,01:00:30,01:00:30,204S,2,,0,0,
BSP19GEN-A051-Sunday-00_006000_A..N43R,01:01:00,01:01:00,A64N,2,,0,0,
BSP19GEN-A083-Weekday-00_006000_A..N43R,01:01:00,01:01:00,A64N,2,,0,0,
BSP19GEN-A044-Saturday-00_006000_A..N43R,01:01:00,01:01:00,A64N,2,,0,0,
ASP19GEN-6086-Weekday-00_005950_6..S01R,01:02:00,01:02:00,602S,2,,0,0,
BSP19GEN-FS011-Saturday-00_006000_FS.S01R,01:02:00,01:02:00,S03S,2,,0,0,
ASP19GEN-6033-Saturday-00_005950_6..S01R,01:02:00,01:02:00,602S,2,,0,0,
BSP19GEN-FS012-Sunday-00_006000_FS.S01R,01:02:00,01:02:00,S03S,2,,0,0,
BSP19GEN-FS011-Weekday-00_006000_FS.S01R,01:02:00,01:02:00,S03S,2,,0,0,
ASP19GEN-6030-Sunday-00_005950_6..S01R,01:02:00,01:02:00,602S,2,,0,0,
BSP19SUPP-L022-Sunday-99_006100_L..N01X004,01:02:30,01:02:30,L28N,2,,0,0,
ASP19SUPP-7059-Weekday-20_006000_7..S97R,01:02:30,01:02:30,702S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_006100_L..N01X004,01:02:30,01:02:30,L28N,2,,0,0,
ASP19GEN-7025-Sunday-00_006000_7..S97R,01:02:30,01:02:30,702S,2,,0,0,
ASP19GEN-7023-Saturday-00_006000_7..S97R,01:02:30,01:02:30,702S,2,,0,0,
BSP19SUPP-L022-Saturday-99_006100_L..N01X006,01:02:30,01:02:30,L28N,2,,0,0,
BSP19GEN-H039-Weekday-00_006100_H..N21R,01:03:00,01:03:00,H14N,2,,0,0,
BSP19GEN-H024-Saturday-00_006150_H..N21R,01:03:30,01:03:30,H14N,2,,0,0,
ASP19GEN-5048-Sunday-00_006200_5..S32R,01:04:00,01:04:00,502S,2,,0,0,
BSP19SUPP-L022-Sunday-99_006300_L..S01X043,01:04:00,01:04:00,L11S,2,,0,0,
ASP19GEN-5106-Weekday-00_006200_5..S32R,01:04:00,01:04:00,502S,2,,0,0,
BSP19SUPP-L022-Saturday-99_006300_L..S01X043,01:04:00,01:04:00,L11S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_006300_L..S01X043,01:04:00,01:04:00,L11S,2,,0,0,
SIR-FA2017-SI017-Weekday-08_006100_SI..N03R,01:04:00,01:04:00,S11N,2,,0,0,
SIR-FA2017-SI017-Sunday-00_006100_SI..N03R,01:04:00,01:04:00,S11N,2,,0,0,
SIR-FA2017-SI017-Saturday-00_006100_SI..N03R,01:04:00,01:04:00,S11N,2,,0,0,
ASP19GEN-2048-Sunday-00_006250_2..S08R,01:04:00,01:04:00,204S,2,,0,0,
ASP19GEN-5043-Saturday-00_006200_5..S32R,01:04:00,01:04:00,502S,2,,0,0,
ASP19GEN-3039-Saturday-00_006300_3..S42R,01:04:30,01:04:30,302S,2,,0,0,
ASP19GEN-3041-Sunday-00_006300_3..S42R,01:04:30,01:04:30,302S,2,,0,0,
ASP19GEN-3086-Weekday-00_006250_3..S42R,01:04:30,01:04:30,302S,2,,0,0,
ASP19GEN-7025-Sunday-00_006150_7..N97R,01:04:30,01:04:30,725N,2,,0,0,
ASP19GEN-7023-Saturday-00_006150_7..N97R,01:04:30,01:04:30,725N,2,,0,0,
BSP19GEN-M086-Weekday-00_006200_M..S30R,01:04:30,01:04:30,M10S,2,,0,0,
ASP19SUPP-7059-Weekday-20_006150_7..N97R,01:04:30,01:04:30,725N,2,,0,0,
BSP19SUPP-G033-Saturday-55_006400_G..N16X004,01:05:30,01:05:30,F26N,2,,0,0,
BSP19SUPP-G034-Sunday-56_006400_G..N16X004,01:05:30,01:05:30,F26N,2,,0,0,
BSP19GEN-H024-Sunday-00_006000_H..S21R,01:05:30,01:05:30,H12S,2,,0,0,
BSP19SUPP-G049-Weekday-32_006400_G..N14R,01:05:30,01:05:30,F26N,2,,0,0,
BSP19GEN-D040-Sunday-00_006400_D..S05R,01:06:00,01:08:00,D03S,2,,0,0,
BSP19GEN-D037-Saturday-00_006400_D..S05R,01:06:00,01:08:00,D03S,2,,0,0,
BSP19GEN-M086-Weekday-00_006400_M..N30R,01:06:00,01:06:00,M04N,2,,0,0,
BSP19GEN-D077-Weekday-00_006400_D..S05R,01:06:00,01:08:00,D03S,2,,0,0,
ASP19GEN-5048-Sunday-00_006300_5..N32R,01:06:30,01:06:30,505N,2,,0,0,
ASP19GEN-5043-Saturday-00_006300_5..N32R,01:06:30,01:06:30,505N,2,,0,0,
ASP19GEN-5106-Weekday-00_006300_5..N32R,01:06:30,01:06:30,505N,2,,0,0,
ASP19GEN-1087-Weekday-00_006550_1..S03R,01:07:00,01:07:00,103S,2,,0,0,
BSP19GEN-Q023-Sunday-00_006500_Q..S19R,01:07:00,01:07:00,Q04S,2,,0,0,
BSP19GEN-Q062-Weekday-00_006500_Q..S19R,01:07:00,01:07:00,Q04S,2,,0,0,
BSP19GEN-Q021-Saturday-00_006500_Q..S19R,01:07:00,01:07:00,Q04S,2,,0,0,
BSP19GEN-R050-Saturday-00_006600_R..N27R,01:07:30,01:07:30,R44N,2,,0,0,
ASP19GEN-1037-Sunday-00_006600_1..S03R,01:07:30,01:07:30,103S,2,,0,0,
BSP19GEN-R087-Weekday-00_006600_R..N27R,01:07:30,01:07:30,R44N,2,,0,0,
ASP19GEN-1038-Saturday-00_006600_1..S03R,01:07:30,01:07:30,103S,2,,0,0,
BSP19GEN-R049-Sunday-00_006600_R..N27R,01:07:30,01:07:30,R44N,2,,0,0,
BSP19GEN-H039-Weekday-00_006300_H..S21R,01:08:30,01:08:30,H12S,2,,0,0,
BSP19GEN-H024-Saturday-00_006300_H..S21R,01:08:30,01:08:30,H12S,2,,0,0,
SIR-FA2017-SI017-Sunday-00_006600_SI..S03R,01:09:00,01:09:00,S30S,2,,0,0,
SIR-FA2017-SI017-Saturday-00_006600_SI..S03R,01:09:00,01:09:00,S30S,2,,0,0,
SIR-FA2017-SI017-Weekday-08_006600_SI..S03R,01:09:00,01:09:00,S30S,2,,0,0,
BSP19GEN-J032-Sunday-00_006850_J..S12R,01:09:30,01:09:30,G06S,2,,0,0,
BSP19GEN-J032-Saturday-00_006850_J..S12R,01:09:30,01:09:30,G06S,2,,0,0,
BSP19GEN-J052-Weekday-00_006850_J..S12R,01:09:30,01:09:30,G06S,2,,0,0,
BSP19GEN-H024-Sunday-00_006800_H..N21R,01:10:00,01:10:00,H14N,2,,0,0,
ASP19GEN-3039-Saturday-00_006700_3..N42R,01:10:30,01:10:30,123N,2,,0,0,
BSP19GEN-F048-Sunday-00_006900_F..S69R,01:10:30,01:10:30,F02S,2,,0,0,
ASP19GEN-3041-Sunday-00_006700_3..N42R,01:10:30,01:10:30,123N,2,,0,0,
BSP19GEN-F044-Saturday-00_006900_F..S69R,01:10:30,01:10:30,F02S,2,,0,0,
ASP19GEN-3086-Weekday-00_006700_3..N42R,01:11:00,01:11:00,123N,2,,0,0,
BSP19GEN-A083-Weekday-00_006950_A..S74R,01:11:00,01:11:00,A03S,2,,0,0,
BSP19GEN-A044-Saturday-00_006950_A..S74R,01:11:00,01:11:00,A03S,2,,0,0,
BSP19GEN-A051-Sunday-00_006950_A..S74R,01:11:00,01:11:00,A03S,2,,0,0,
BSP19SUPP-F072-Weekday-153_006950_F..S69R,01:11:00,01:11:00,F02S,2,,0,0,
BSP19GEN-N054-Saturday-00_007050_N..S20R,01:12:00,01:12:00,R03S,2,,0,0,
BSP19GEN-N091-Weekday-00_007050_N..S20R,01:12:00,01:12:00,R03S,2,,0,0,
BSP19GEN-N057-Sunday-00_007050_N..S20R,01:12:00,01:12:00,R03S,2,,0,0,
BSP19GEN-FS012-Sunday-00_006950_FS.N01R,01:12:30,01:12:30,S04N,2,,0,0,
BSP19GEN-FS011-Weekday-00_006950_FS.N01R,01:12:30,01:12:30,S04N,2,,0,0,
BSP19GEN-FS011-Saturday-00_006950_FS.N01R,01:12:30,01:12:30,S04N,2,,0,0,
BSP19GEN-E071-Weekday-00_007250_E..S04R,01:14:00,01:14:00,G06S,2,,0,0,
BSP19GEN-A083-Weekday-00_007100_A..S43R,01:14:00,01:14:00,A57S,2,,0,0,
BSP19GEN-A044-Saturday-00_007100_A..S43R,01:14:00,01:14:00,A57S,2,,0,0,
BSP19GEN-A051-Sunday-00_007100_A..S43R,01:14:00,01:14:00,A57S,2,,0,0,
ASP19GEN-1038-Saturday-00_007200_1..N03R,01:14:30,01:14:30,139N,2,,0,0,
ASP19GEN-1037-Sunday-00_007200_1..N03R,01:14:30,01:14:30,139N,2,,0,0,
BSP19SUPP-G033-Saturday-55_007400_G..S14R,01:15:00,01:15:00,G24S,2,,0,0,
BSP19GEN-E039-Saturday-00_007350_E..S04R,01:15:00,01:15:00,G06S,2,,0,0,
BSP19SUPP-G034-Sunday-56_007400_G..S16R,01:15:00,01:15:00,G24S,2,,0,0,
BSP19GEN-E044-Sunday-00_007350_E..S04R,01:15:00,01:15:00,G06S,2,,0,0,
BSP19SUPP-G049-Weekday-32_007400_G..S14R,01:15:00,01:15:00,G24S,2,,0,0,
BSP19SUPP-M024-Saturday-25_007400_M..S60R,01:16:00,01:16:00,Q04S,2,,0,0,
ASP19GEN-4043-Saturday-00_007400_4..S13R,01:16:00,01:16:00,402S,2,,0,0,
BSP19SUPP-M023-Sunday-26_007400_M..S60R,01:16:00,01:16:00,Q04S,2,,0,0,
ASP19GEN-4049-Sunday-00_007400_4..S13R,01:16:00,01:16:00,402S,2,,0,0,
BSP19GEN-J032-Saturday-00_007500_J..N12R,01:16:30,01:16:30,M22N,2,,0,0,
BSP19GEN-J052-Weekday-00_007500_J..N41R,01:16:30,01:16:30,M22N,2,,0,0,
BSP19GEN-J032-Sunday-00_007500_J..N12R,01:16:30,01:16:30,M22N,2,,0,0,
ASP19GEN-1087-Weekday-00_007450_1..N03R,01:17:00,01:17:00,139N,2,,0,0,
BSP19SUPP-L022-Saturday-99_007550_L..S01R,01:17:00,01:17:00,L02S,2,,0,0,
ASP19GEN-6030-Sunday-00_007500_6..N01R,01:17:00,01:17:00,639N,2,,0,0,
ASP19GEN-6033-Saturday-00_007500_6..N01R,01:17:00,01:17:00,639N,2,,0,0,
BSP19SUPP-L045-Wednesday-173_007550_L..S01R,01:17:00,01:17:00,L02S,2,,0,0,
ASP19GEN-4097-Weekday-00_007500_4..S13R,01:17:00,01:17:00,402S,2,,0,0,
BSP19SUPP-L022-Sunday-99_007550_L..S01R,01:17:00,01:17:00,L02S,2,,0,0,
BSP19GEN-R050-Saturday-00_007500_R..S27R,01:18:30,01:18:30,R28S,2,,0,0,
BSP19GEN-R049-Sunday-00_007500_R..S27R,01:18:30,01:18:30,R28S,2,,0,0,
BSP19GEN-R087-Weekday-00_007500_R..S27R,01:18:30,01:18:30,R28S,2,,0,0,
ASP19GEN-7023-Saturday-00_007650_7..N97R,01:19:30,01:19:30,725N,2,,0,0,
ASP19SUPP-7059-Weekday-20_007650_7..N97R,01:19:30,01:19:30,725N,2,,0,0,
ASP19GEN-7025-Sunday-00_007650_7..N97R,01:19:30,01:19:30,725N,2,,0,0,
ASP19GEN-6086-Weekday-00_007800_6..N01R,01:20:00,01:20:00,639N,2,,0,0,
ASP19GEN-2097-Weekday-00_007900_2..S08R,01:20:30,01:20:30,204S,2,,0,0,
BSP19GEN-H024-Sunday-00_007500_H..S21R,01:20:30,01:20:30,H12S,2,,0,0,
ASP19GEN-2042-Saturday-00_007900_2..S08R,01:20:30,01:20:30,204S,2,,0,0,
BSP19GEN-A051-Sunday-00_008000_A..N43R,01:21:00,01:21:00,A64N,2,,0,0,
BSP19GEN-A083-Weekday-00_008000_A..N43R,01:21:00,01:21:00,A64N,2,,0,0,
BSP19GEN-A044-Saturday-00_008000_A..N43R,01:21:00,01:21:00,A64N,2,,0,0,
ASP19GEN-6033-Saturday-00_007950_6..S01R,01:22:00,01:22:00,602S,2,,0,0,
ASP19GEN-6086-Weekday-00_007950_6..S01R,01:22:00,01:22:00,602S,2,,0,0,
BSP19GEN-FS011-Saturday-00_008000_FS.S01R,01:22:00,01:22:00,S03S,2,,0,0,
BSP19GEN-FS012-Sunday-00_008000_FS.S01R,01:22:00,01:22:00,S03S,2,,0,0,
ASP19GEN-6030-Sunday-00_007950_6..S01R,01:22:00,01:22:00,602S,2,,0,0,
BSP19GEN-FS011-Weekday-00_008000_FS.S01R,01:22:00,01:22:00,S03S,2,,0,0,
ASP19GEN-7023-Saturday-00_008000_7..S97R,01:22:30,01:22:30,702S,2,,0,0,
ASP19GEN-7025-Sunday-00_008000_7..S97R,01:22:30,01:22:30,702S,2,,0,0,
BSP19SUPP-L022-Saturday-99_008100_L..N01X006,01:22:30,01:22:30,L28N,2,,0,0,
BSP19SUPP-L045-Wednesday-173_008100_L..N01X004,01:22:30,01:22:30,L28N,2,,0,0,
ASP19SUPP-7059-Weekday-20_008000_7..S97R,01:22:30,01:22:30,702S,2,,0,0,
BSP19SUPP-L022-Sunday-99_008100_L..N01X004,01:22:30,01:22:30,L28N,2,,0,0,
BSP19GEN-H039-Weekday-00_008100_H..N21R,01:23:00,01:23:00,H14N,2,,0,0,
BSP19GEN-H024-Saturday-00_008150_H..N21R,01:23:30,01:23:30,H14N,2,,0,0,
BSP19GEN-H024-Sunday-00_008150_H..N21R,01:23:30,01:23:30,H14N,2,,0,0,
ASP19GEN-5043-Saturday-00_008200_5..S32R,01:24:00,01:24:00,502S,2,,0,0,
ASP19GEN-5048-Sunday-00_008200_5..S32R,01:24:00,01:24:00,502S,2,,0,0,
ASP19GEN-2048-Sunday-00_008250_2..S08R,01:24:00,01:24:00,204S,2,,0,0,
BSP19SUPP-L045-Wednesday-173_008300_L..S01X043,01:24:00,01:24:00,L11S,2,,0,0,
BSP19SUPP-L022-Sunday-99_008300_L..S01X043,01:24:00,01:24:00,L11S,2,,0,0,
BSP19SUPP-L022-Saturday-99_008300_L..S01X043,01:24:00,01:24:00,L11S,2,,0,0,
ASP19GEN-5106-Weekday-00_008200_5..S32R,01:24:00,01:24:00,502S,2,,0,0,
BSP19GEN-M086-Weekday-00_008200_M..S30R,01:24:30,01:24:30,M10S,2,,0,0,
ASP19GEN-3039-Saturday-00_008300_3..S42R,01:24:30,01:24:30,302S,2,,0,0,
ASP19GEN-3086-Weekday-00_008250_3..S42R,01:24:30,01:24:30,302S,2,,0,0,
ASP19GEN-3041-Sunday-00_008300_3..S42R,01:24:30,01:24:30,302S,2,,0,0,
BSP19SUPP-M023-Sunday-26_008300_M..N30R,01:25:00,01:25:00,M04N,2,,0,0,
BSP19SUPP-G034-Sunday-56_008400_G..N16X004,01:25:30,01:25:30,F26N,2,,0,0,
BSP19SUPP-G049-Weekday-32_008400_G..N14R,01:25:30,01:25:30,F26N,2,,0,0,
BSP19SUPP-G033-Saturday-55_008400_G..N16X004,01:25:30,01:25:30,F26N,2,,0,0,
BSP19GEN-D037-Saturday-00_008400_D..S05R,01:26:00,01:28:00,D03S,2,,0,0,
BSP19SUPP-M024-Saturday-25_008400_M..N30R,01:26:00,01:26:00,M04N,2,,0,0,
BSP19GEN-D040-Sunday-00_008400_D..S05R,01:26:00,01:28:00,D03S,2,,0,0,
BSP19GEN-D077-Weekday-00_008400_D..S05R,01:26:00,01:28:00,D03S,2,,0,0,
BSP19GEN-M086-Weekday-00_008400_M..N30R,01:26:00,01:26:00,M04N,2,,0,0,
ASP19GEN-5043-Saturday-00_008300_5..N32R,01:26:30,01:26:30,505N,2,,0,0,
ASP19GEN-5048-Sunday-00_008300_5..N32R,01:26:30,01:26:30,505N,2,,0,0,
ASP19GEN-5106-Weekday-00_008300_5..N32R,01:26:30,01:26:30,505N,2,,0,0,
BSP19GEN-Q021-Saturday-00_008500_Q..S19R,01:27:00,01:27:00,Q04S,2,,0,0,
ASP19GEN-1087-Weekday-00_008550_1..S03R,01:27:00,01:27:00,103S,2,,0,0,
BSP19GEN-Q023-Sunday-00_008500_Q..S19R,01:27:00,01:27:00,Q04S,2,,0,0,
BSP19GEN-Q062-Weekday-00_008500_Q..S19R,01:27:00,01:27:00,Q04S,2,,0,0,
ASP19GEN-1037-Sunday-00_008600_1..S03R,01:27:30,01:27:30,103S,2,,0,0,
BSP19GEN-R050-Saturday-00_008600_R..N27R,01:27:30,01:27:30,R44N,2,,0,0,
ASP19GEN-1038-Saturday-00_008600_1..S03R,01:27:30,01:27:30,103S,2,,0,0,
BSP19GEN-R049-Sunday-00_008600_R..N27R,01:27:30,01:27:30,R44N,2,,0,0,
BSP19GEN-R087-Weekday-00_008600_R..N27R,01:27:30,01:27:30,R44N,2,,0,0,
BSP19GEN-A051-Sunday-00_008500_A..S43R,01:28:00,01:28:00,A57S,2,,0,0,
BSP19GEN-A044-Saturday-00_008500_A..S43R,01:28:00,01:28:00,A57S,2,,0,0,
BSP19GEN-A083-Weekday-00_008500_A..S43R,01:28:00,01:28:00,A57S,2,,0,0,
BSP19GEN-J032-Saturday-00_008850_J..S12R,01:29:30,01:29:30,G06S,2,,0,0,
BSP19GEN-J052-Weekday-00_008850_J..S12R,01:29:30,01:29:30,G06S,2,,0,0,
BSP19GEN-J032-Sunday-00_008850_J..S12R,01:29:30,01:29:30,G06S,2,,0,0,
BSP19GEN-E071-Weekday-00_008850_E..N05R,01:30:30,01:30:30,A34N,2,,0,0,
BSP19GEN-F044-Saturday-00_008900_F..S69R,01:30:30,01:30:30,F02S,2,,0,0,
BSP19GEN-E039-Saturday-00_008850_E..N05R,01:30:30,01:30:30,A34N,2,,0,0,
BSP19GEN-F048-Sunday-00_008900_F..S69R,01:30:30,01:30:30,F02S,2,,0,0,
ASP19GEN-3041-Sunday-00_008700_3..N42R,01:30:30,01:30:30,123N,2,,0,0,
BSP19GEN-E044-Sunday-00_008850_E..N05R,01:30:30,01:30:30,A34N,2,,0,0,
ASP19GEN-3039-Saturday-00_008700_3..N42R,01:30:30,01:30:30,123N,2,,0,0,
BSP19GEN-A044-Saturday-00_008950_A..S74R,01:31:00,01:31:00,A03S,2,,0,0,
BSP19SUPP-F072-Weekday-153_008950_F..S69R,01:31:00,01:31:00,F02S,2,,0,0,
BSP19GEN-A051-Sunday-00_008950_A..S74R,01:31:00,01:31:00,A03S,2,,0,0,
ASP19GEN-3086-Weekday-00_008700_3..N42R,01:31:00,01:31:00,123N,2,,0,0,
BSP19GEN-A083-Weekday-00_008950_A..S74R,01:31:00,01:31:00,A03S,2,,0,0,
